"Job","User","Project","Host Name","Partition","QOS","Submit","Start","End","Wait Time","Elapsed Secs","CPUs","Nodes Allocated","Hours Charged","Raw Hours","Machine Hours"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:59","2020-09-14 22:29:45","2020-09-14 22:36:54","3526","429","512","8","133.46666666666667","0.9533333333333334","133.46666666666667"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:00","2020-09-14 22:32:58","2020-09-14 22:38:14","3718","316","512","8","98.31111111111112","0.7022222222222222","98.31111111111112"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:04","2020-09-14 22:33:02","2020-09-14 22:38:28","3718","326","512","8","101.42222222222222","0.7244444444444444","101.42222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:05","2020-09-14 22:33:09","2020-09-14 22:39:01","3724","352","512","8","109.5111111111111","0.7822222222222223","109.5111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:06","2020-09-14 22:37:03","2020-09-14 22:41:01","3957","238","512","8","74.04444444444445","0.5288888888888889","74.04444444444445"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:17","2020-09-14 22:38:33","2020-09-14 22:44:48","4036","375","512","8","116.66666666666667","0.8333333333333334","116.66666666666667"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:21","2020-09-14 22:39:05","2020-09-14 22:48:22","4064","557","512","8","173.2888888888889","1.2377777777777779","173.2888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:24","2020-09-14 22:39:39","2020-09-14 22:45:11","4095","332","512","8","103.28888888888889","0.7377777777777778","103.28888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:28","2020-09-14 22:41:10","2020-09-14 22:46:52","4182","342","512","8","106.4","0.76","106.4"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:29","2020-09-14 22:44:59","2020-09-14 22:53:28","4410","509","512","8","158.35555555555555","1.1311111111111112","158.35555555555555"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:34","2020-09-14 22:45:18","2020-09-14 22:49:09","4424","231","512","8","71.86666666666666","0.5133333333333333","71.86666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:35","2020-09-14 22:46:55","2020-09-14 22:50:51","4520","236","512","8","73.42222222222222","0.5244444444444445","73.42222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:31:36","2020-09-14 22:48:36","2020-09-14 22:54:27","4620","351","512","8","109.2","0.78","109.2"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:32:37","2020-09-14 22:49:11","2020-09-14 22:54:27","4594","316","512","8","98.31111111111112","0.7022222222222222","98.31111111111112"
